application_system_id;application_system_hex_id;application_system_name;application_system_current_state;application_system_diagram_hex_id;application_system_diagram_description;interaction_id;interaction_name;from_application_id;from_application_hex_id;from_application_name;to_application_id;to_application_hex_id;to_application_name;middleware;middleware_id_0;middleware_name_0;middleware_id_1;middleware_name_1;middleware_id_2;middleware_name_2;middleware_id_3;middleware_name_3;interface_type;pan;pci_card_holder;privacy_flag
P1vEm2LlTn1M;3B9050B05DBD581C;Consumer Finance;Production;3B9050D05DBD587A;Consumer Finance Diagram;D619D86C5E853C90;AGGA File [FILE];D5TQnuceSTpF;74A5794A5DBD8389;CCMS;bjx2sYngSneF;74A575CE5DBD7724;Authentic;No;;;;;;;;;DATA FILE;No;No;No
pPSaz5RMWrFE;91C6B17D605938FD;Cornèr Public Sites;Production;DABAE8CC60592EC4;Cornèr Public Sites Diagram;F835FA1864FF1B27;CCMS.ContractRequestCAConfirmationActivation;D5TQnuceSTpF;FFF92774675099A3;CCMS;L3gMjrdfa1wH;FFF9251E67509798;PEGA - Onboarding Service;No;;;;;;;;;WS REST;No;No;No
MS2TOvv(XfvZ;74279E5861FB8F9A;Convenience Cards Customer Management;Production;74279E8161FBBD28;Application System Structure Diagram-2;61558F935FD8902F;Send PIN via MQ;wM08r7ZeSjXL;74279E5461FB8B25;ESB - CCMS Container;D5TQnuceSTpF;74279E5261FB885E;CCMS;No;;;;;;;;;MESSAGE QUEUE;No;Yes;Yes
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;485F68305D5DAD9B;ESB -> CCMS;D5TQnuceSTpF;ECEB275263C543F8;CCMS;V5TQCjceSPZE;AC4CAF7868E4805E;UPAT;No;;;;;;;;;WS REST;Yes;No;Yes
O7zk3wjkTzLT;BBD1DE835DBA755F;Collection (PEGA);Production;BBD1DE8B5DBA75BC;Collection PEGA System Diagram;9E61BB005DB13310;Request Letter;gL08axYeSDkK;BBD1E3465DBA8441;Automation Operational Communication (Inspire);D5TQnuceSTpF;BBD1E4585DBA87F8;CCMS;Yes;s2vXqg8gTHFQ;MQ Series;;;;;;;MESSAGE QUEUE;Yes;Yes;Yes
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;B5C9D78D5E3AD168;Dati saldo creditore;D5TQnuceSTpF;ECEB275263C543F8;CCMS;92WAE9taT5dF;3F553FE863EB4870;Dynacos Accounting;No;;;;;;;;;DATA FILE;No;No;Yes
r(3aPL9xZjcF;903F955963EC3E6B;Cornèr Partner Integration (CPI);Production;903F956863EC47C8;Cornèr Partner Integration Diagram;485F68B25D5DB12F;CCMS.GetCardDetail;D5TQnuceSTpF;903F955763EC3D98;CCMS;6(H9MK4LYbFE;903F955763EC3D17;Cornèr Partner Integration (CPI);No;;;;;;;;;WS REST;No;No;No
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;33A464DE5FD7ADE5;Single Transaction Enquiry [WS];bjx2sYngSneF;486D6A4163E341DD;Authentic;I7TQm0deSbRG;486D6A4163E34233;Authorization GUI;No;;;;;;;;;WS REST;No;No;No
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;83C788025FD73437;Token Provisioning Completion Notification [MQ];D5TQnuceSTpF;486D6A4263E34289;CCMS;bjx2sYngSneF;486D6A4163E341DD;Authentic;No;;;;;;;;;MESSAGE QUEUE;No;No;No
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;49B065C0622B328E;List of Debit Bank ATMs [FILE];D5TQnuceSTpF;ECEB275263C543F8;CCMS;CVRQlxMxXjk5;7DC9997D64F12A5F;Debit Bank (realtime mode) CB Link Mode;Yes;H3vXug8gTPGR;UC4:global (Broadcom Automic Automation);;;;;;;DATA FILE;No;No;No
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;2D03542964139DA2;Test messages;bjx2sYngSneF;486D6A4163E341DD;Authentic;qrsiKQRzZf4Q;E098582F64076DD9;DCI Diners Private CPN (Client Private Network);No;;;;;;;;;WS TCP/IP;Yes;Yes;No
r(3aPL9xZjcF;903F955963EC3E6B;Cornèr Partner Integration (CPI);Production;903F956863EC47C8;Cornèr Partner Integration Diagram;B971E998642A976E;CPI->CCMS Card Replacement;D5TQnuceSTpF;903F955763EC3D98;CCMS;6(H9MK4LYbFE;903F955763EC3D17;Cornèr Partner Integration (CPI);No;;;;;;;;;WS REST;No;No;No
P5pf77hjTTtV;A731B1C75DB67F77;UPAT;Production;A731B1D25DB67FDD;Application System Structure Diagram-2;6E9A80B65E6F6907;Create/Update CCMS cases;D5TQnuceSTpF;A731B30A5DB683B9;CCMS;Ev0im2h1V9OI;B00ECB335F064C64;ESB - Mapint Container;No;;;;;;;;;MESSAGE QUEUE;No;No;Yes
jYXqRUzFVHqR;D218D79B5F3F6F44;Electronic Bill Presentment and Payment (EBPP);Production;D218D7A65F3F7D1C;EBill Presentment System Diagram;88CAB12D5DAE74E2;EBPP retrieve account number [WS REST];D5TQnuceSTpF;D218D77C5F3F6CC3;CCMS;T5TQ1mdeSfbJ;D218D78D5F3F6E27;Electronic Bill Presentment and Payment (EBPP);No;;;;;;;;;WS REST;No;No;Yes
r(3aPL9xZjcF;903F955963EC3E6B;Cornèr Partner Integration (CPI);Production;903F956863EC47C8;Cornèr Partner Integration Diagram;D7B7F6135D6C9121;CCMS.GetTransactionList;D5TQnuceSTpF;903F955763EC3D98;CCMS;6(H9MK4LYbFE;903F955763EC3D17;Cornèr Partner Integration (CPI);No;;;;;;;;;WS REST;No;No;No
QEyZajkLYXGE;8FC3EB6462563908;Holistic Pay - Person Registry;Production;8FC3EB6E625639E5;Application System Structure Diagram;1ED8279662B455BE;CCMS Person Data;oUSVnNuiVjy6;8FC3EBA462563D0C;Apache Kafka (onpremise);D5TQnuceSTpF;8FC3EC9E62564063;CCMS;No;;;;;;;;;MESSAGE QUEUE;No;No;Yes
cs((Nq6pX5EB;FBED6D1761CC2CE1;GT Suite Bottomline;Production;FBED6D4761CC60F7;Application System Structure Diagram;F4E2F6565EDD7700;Outgoing Payments instruction (PAIN);F1WAJ9taTvYG;FBED6D1361CC282E;GTFrame;D5TQnuceSTpF;FBED6D1561CC2B3B;CCMS;Yes;5IL8wHp2eTAI;IBM MQ;;;;;;;MESSAGE QUEUE;No;No;Yes
K6cdP3RiTDzA;9E61B0D95DB12BD3;Automation Operational Communications (Inspire);Production;9E61B56D5DB12D60;Application System Structure Diagram-2;9E61BB005DB13310;Request Letter;gL08axYeSDkK;9E61B59B5DB12ED5;Automation Operational Communication (Inspire);D5TQnuceSTpF;9E61B58C5DB12E7B;CCMS;No;;;;;;;;;MESSAGE QUEUE;Yes;Yes;Yes
KIO(fdsmcLqL;F98469E966C35745;iCornèr Card24 MyOnlineServices App;Production;F9846AA066C39CF1;iCornèr Card24 MyOnlineServices App Diagram;11D6669264C2D5D4;CheckEffectiveLimitChangeEligibility;D5TQnuceSTpF;F98469E266C351BA;CCMS;7A9A0geqZjzi;F98469E566C35401;iCornèr Accounts Service;No;;;;;;;;;WS REST;No;No;No
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;200E73155FD3716F;VISA Clearing out;x7zKVI6LSLn3;6F32702A63C5120B;Visa Edit Package;D5TQnuceSTpF;ECEB275263C543F8;CCMS;No;;;;;;;;;DATA FILE;No;No;No
cs((Nq6pX5EB;FBED6D1761CC2CE1;GT Suite Bottomline;Production;FBED6D4761CC60F7;Application System Structure Diagram;C69AC8AF5F1137C6;Notifica esecuzione pagamento (con dettagli contabili);D5TQnuceSTpF;FBED6D1561CC2B3B;CCMS;z3WAE9taTLkF;FBED6D1461CC29D7;Dynacos Payments;Yes;5IL8wHp2eTAI;IBM MQ;;;;;;;MESSAGE QUEUE;No;No;Yes
HBjNmhfvXLvE;5ED29AF061E63B95;Customer Care POCI (PEGA);Production;5ED29B0A61E653A3;Application System Structure Diagram-2;9E61BB1C5DB13513;Cancel Letter;gL08axYeSDkK;5ED29AEC61E637FF;Automation Operational Communication (Inspire);D5TQnuceSTpF;5ED29AEA61E63612;CCMS;Yes;s2vXqg8gTHFQ;MQ Series;;;;;;;MESSAGE QUEUE;No;No;No
QEyZajkLYXGE;8FC3EB6462563908;Holistic Pay - Person Registry;Production;8FC3EB6E625639E5;Application System Structure Diagram;A718CF8B632A407C;Contract Activation;D5TQnuceSTpF;8FC3EC9E62564063;CCMS;oUSVnNuiVjy6;8FC3EBA462563D0C;Apache Kafka (onpremise);No;;;;;;;;;MESSAGE QUEUE;No;No;Yes
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;48B676795F996EDA;camt054;D5TQnuceSTpF;ECEB275263C543F8;CCMS;VmcX)ueAUzMQ;49774C1F63E23DBD;Postfinance;Yes;ztytFaXvZn0r;DataOne - MFT;;;;;;;DATA FILE;No;No;Yes
pPSaz5RMWrFE;91C6B17D605938FD;Cornèr Public Sites;Production;51395D0E692928DF;Application System Structure Diagram;F47A0E9F627E7470;CCMS Customer Role;D5TQnuceSTpF;C4091959651C0458;CCMS;ISRQoDNxXPPA;D66C12F967606C72;Qlik Replicator;Yes;oUSVnNuiVjy6;Apache Kafka (onpremise);;;;;;;MESSAGE QUEUE;No;No;No
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;38F747FC5F3587AB;PCS Card batch request [FILES[;u5TQc4eeS1KM;486D48FA63E33315;GILC B2B External Partners;D5TQnuceSTpF;ECEB275263C543F8;CCMS;Yes;ztytFaXvZn0r;DataOne - MFT;;;;;;;DATA FILE;Yes;No;Yes
jiV89d24anpR;21FB29C964106F3C;Diners CH Acquiring on-us;Production;21FB2A366410717C;Diners CH Acquiring on-us Diagram;67A09C70642A4EBE;B2B Partner Transactions from Invoices with C921 format;D5TQnuceSTpF;DB75DBA0649B0B56;CCMS;btsiGIRzZHSP;21FB2A50641072FF;dCosmos;Yes;ztytFaXvZn0r;DataOne - MFT;;;;;;;DATA FILE;Yes;Yes;No
P1vEm2LlTn1M;3B9050B05DBD581C;Consumer Finance;Production;3B9050D05DBD587A;Consumer Finance Diagram;83C7899B5FD740FB;AGGA Internal Output [FILE];L5TQOedeS5aI;3B9050FC5DBD5996;Consumer Finance API (Click & Go);bjx2sYngSneF;74A575CE5DBD7724;Authentic;Yes;xNATDWNlTLiV;Dinit File Mediation (DFM);ztytFaXvZn0r;DataOne - MFT;;;;;DATA FILE;No;No;No
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;AA44F454651F96C1;Produce CCMS events;oUSVnNuiVjy6;AA44F421651F9674;Apache Kafka (onpremise);D5TQnuceSTpF;ECEB275263C543F8;CCMS;No;;;;;;;;;MESSAGE QUEUE;No;No;Yes
QEyZajkLYXGE;8FC3EB6462563908;Holistic Pay - Person Registry;Production;8FC3EB6E625639E5;Application System Structure Diagram;F47A01D9627E7116;CCMS Customer;D5TQnuceSTpF;8FC3EC9E62564063;CCMS;oUSVnNuiVjy6;8FC3EBA462563D0C;Apache Kafka (onpremise);No;;;;;;;;;MESSAGE QUEUE;No;No;Yes
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;435344335ED172B7;ESB Pega Int -> CCMS;D5TQnuceSTpF;ECEB275263C543F8;CCMS;TVYFFFKhTjHG;F3C05BA168B05719;ESB - Pega Int Container;No;;;;;;;;;WS REST;No;No;Yes
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;48B675CF5F996B1D;pain008;Jat7xaYqVjy6;49774C5B63E23E37;Hypovbg Bank;D5TQnuceSTpF;ECEB275263C543F8;CCMS;Yes;ztytFaXvZn0r;DataOne - MFT;;;;;;;DATA FILE;No;No;Yes
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;643A967361EE15FB;Reversal Advice Initiation request (cain.005)/response (cain.006);OBdLcfAoWjNN;885D1144645DD2FB;Holistic Pay - Payment Gateway for Debit;bjx2sYngSneF;486D6A4163E341DD;Authentic;No;;;;;;;;;WS REST;No;No;No
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;33A462DB5FD79C60;Token Status Update [WS];bjx2sYngSneF;486D6A4163E341DD;Authentic;D5TQnuceSTpF;486D6A4263E34289;CCMS;No;;;;;;;;;WS REST;No;No;No
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;33A45FF75FD78CC3;Reversals (non real time) [WS];EN08sHYeSTiI;486D6A4163E34208;Fractals;bjx2sYngSneF;486D6A4163E341DD;Authentic;No;;;;;;;;;WS REST;No;No;No
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;2D03501C6413919D;Account Balance Update [MQ];bjx2sYngSneF;486D6A4163E341DD;Authentic;D5TQnuceSTpF;486D6A4263E34289;CCMS;No;;;;;;;;;MESSAGE QUEUE;No;No;No
r(3aPL9xZjcF;903F955963EC3E6B;Cornèr Partner Integration (CPI);Production;903F956863EC47C8;Cornèr Partner Integration Diagram;AD2DCBF25D91852E;CCMS.GetCVV2_WS;D5TQnuceSTpF;903F955763EC3D98;CCMS;6(H9MK4LYbFE;903F955763EC3D17;Cornèr Partner Integration (CPI);No;;;;;;;;;WS REST;No;No;No
MS2TOvv(XfvZ;74279E5861FB8F9A;Convenience Cards Customer Management;Production;74279E8161FBBD28;Application System Structure Diagram-2;9E07DCD25D63DE3A;ESB-> AUX;bjx2sYngSneF;74279E5561FB8BF9;Authentic;SK0827ZeS5RL;74279E5361FB8938;Convenience Card Services (CCS);No;;;;;;;;;WS REST;No;No;No
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;796380C45FF80D07;Report BNS;z3WAE9taTLkF;49774B2C63E23C50;Dynacos Payments;D5TQnuceSTpF;ECEB275263C543F8;CCMS;No;;;;;;;;;DATA FILE;No;No;No
OcEzlgsvaPSa;F4E96AAF64E791C6;Dynacos Cash Desk & Manual Booking;Production;F4E96AFC64E792AB;Application System Structure Diagram;485F68305D5DAD9B;ESB -> CCMS;D5TQnuceSTpF;F4E96C2B64E796FB;CCMS;2jmvcv(jT9eP;1D7947A368FF76EE;ESB - GILC Banking Services;No;;;;;;;;;WS REST;Yes;No;Yes
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;79637F2B5FF80AC3;Postfinance contabilizzazione pagamenti [FILE];z3WAE9taTLkF;49774B2C63E23C50;Dynacos Payments;D5TQnuceSTpF;ECEB275263C543F8;CCMS;No;;;;;;;;;DATA FILE;No;No;Yes
Q2n0UGrGcTIH;0310541E66434527;FRED;Production;0310542D664345CD;Application System Structure Diagram;FADF017464064068;Authorisation Token request;mf7z(PZVYTyf;C37DD1A766984820;Keycloak;bjx2sYngSneF;0310544D66434730;Authentic;No;;;;;;;;;WS REST;No;No;No
cs((Nq6pX5EB;FBED6D1761CC2CE1;GT Suite Bottomline;Production;FBED6D4761CC60F7;Application System Structure Diagram;C69AC91D5F113B3C;Richiesta di esecuzione di un pagamento/rimborso;z3WAE9taTLkF;FBED6D1461CC29D7;Dynacos Payments;D5TQnuceSTpF;FBED6D1561CC2B3B;CCMS;Yes;5IL8wHp2eTAI;IBM MQ;;;;;;;MESSAGE QUEUE;No;No;Yes
PzlCdNZfbbBI;32FF35E765A648B9;Clanq;Production;32FF366365A68C8C;Clanq Diagram;62C8B82E644B30EE;DebitCard Onboarding via file;D5TQnuceSTpF;32FF35E565A6460C;CCMS;S0WAF9taT9mF;32FF35E565A645F3;Dynacos Master Data;No;;;;;;;;;DATA FILE;No;No;Yes
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;200E710A5FD36ADD;VISA ARDEF File [FILE];D5TQnuceSTpF;ECEB275263C543F8;CCMS;AVxCLJp6dnJ6;A0BAAE076821265C;Visa Clearing Exchange (VCX);No;;;;;;;;;DATA FILE;No;No;No
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;92E4EC436405C78D;DCI Card production file;hCxYh0EzZ9LE;92E4EC266405C721;NEXI Card Personalizator;D5TQnuceSTpF;ECEB275263C543F8;CCMS;Yes;ztytFaXvZn0r;DataOne - MFT;;;;;;;DATA FILE;Yes;Yes;Yes
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;2D034FE164139022;Account Balance Update WS;bjx2sYngSneF;486D6A4163E341DD;Authentic;D5TQnuceSTpF;486D6A4263E34289;CCMS;No;;;;;;;;;WS REST;No;No;No
P1vEm2LlTn1M;3B9050B05DBD581C;Consumer Finance;Production;3B9050D05DBD587A;Consumer Finance Diagram;74A57A185DBD86F4;CF Single Charge File (FILE);D5TQnuceSTpF;74A5794A5DBD8389;CCMS;L5TQOedeS5aI;3B9050FC5DBD5996;Consumer Finance API (Click & Go);Yes;ztytFaXvZn0r;DataOne - MFT;xNATDWNlTLiV;Dinit File Mediation (DFM);;;;;DATA FILE;No;No;No
AnmnOkEsZr8B;C70CEB9863D82C8D;Holistic Pay - Payment Gateway;Production;C70CEC0263D871EF;Holistic Pay Payment Gateway Diagram;643A967361EE15FB;Reversal Advice Initiation request (cain.005)/response (cain.006);OBdLcfAoWjNN;C70CEB9463D82AB1;Holistic Pay - Payment Gateway for Debit;bjx2sYngSneF;C70CEB8E63D82857;Authentic;No;;;;;;;;;WS REST;No;No;No
MS2TOvv(XfvZ;74279E5861FB8F9A;Convenience Cards Customer Management;Production;74279E8161FBBD28;Application System Structure Diagram-2;20FE3F7561FA9F44;Send CardHolder Certificate;gL08axYeSDkK;74279E5361FB8A0E;Automation Operational Communication (Inspire);D5TQnuceSTpF;74279E5261FB885E;CCMS;Yes;s2vXqg8gTHFQ;MQ Series;;;;;;;MESSAGE QUEUE;No;No;Yes
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;200E6F025FD3651C;VISA VAU;mELiNkhuSPgT;6F326FFD63C51196;Visa Account Updater (VAU);D5TQnuceSTpF;ECEB275263C543F8;CCMS;Yes;ztytFaXvZn0r;DataOne - MFT;;;;;;;DATA FILE;Yes;No;No
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;33A4516B5FD778C7;Card Assigning Rejected File [FILE];u5TQc4eeS1KM;486D48FA63E33315;GILC B2B External Partners;D5TQnuceSTpF;ECEB275263C543F8;CCMS;Yes;ztytFaXvZn0r;DataOne - MFT;;;;;;;DATA FILE;No;No;No
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;1F5882FD6748909F;PIE Core -> Ext - NotifyCalculatedPackageFee (PMS.BillingItemRequest);D5TQnuceSTpF;ECEB275263C543F8;CCMS;ISRQoDNxXPPA;1F587B5A67488A2A;Qlik Replicator;Yes;oUSVnNuiVjy6;Apache Kafka (onpremise);;;;;;;MESSAGE QUEUE;No;No;No
MS2TOvv(XfvZ;74279E5861FB8F9A;Convenience Cards Customer Management;Production;74279E8161FBBD28;Application System Structure Diagram-2;9E61BB425DB13716;Status Update;D5TQnuceSTpF;74279E5261FB885E;CCMS;gL08axYeSDkK;74279E5361FB8A0E;Automation Operational Communication (Inspire);Yes;s2vXqg8gTHFQ;MQ Series;;;;;;;MESSAGE QUEUE;No;No;No
KIO(fdsmcLqL;F98469E966C35745;iCornèr Card24 MyOnlineServices App;Production;F9846AA066C39CF1;iCornèr Card24 MyOnlineServices App Diagram;DC271BB861F960FA;ESB-CMA -> CCMS;D5TQnuceSTpF;F98469E266C351BA;CCMS;oTYFBbKhTj1L;F98469E166C35123;ESB - Cornèrcard MobileApp (ESB-CMA);No;;;;;;;;;WS REST;No;No;Yes
aGagWhy7b1AQ;AA44CAE0651F68A0;Legal Inquiry;Production;AA44CB33651F6980;Legal Inquiry Diagram;294A6D1E5E7B58D3;Person Legal Info Search [WS REST];D5TQnuceSTpF;353163C665365AAC;CCMS;2jmvcv(jT9eP;3531646C65365BFA;ESB - GILC Banking Services;No;;;;;;;;;WS REST;No;No;Yes
MS2TOvv(XfvZ;74279E5861FB8F9A;Convenience Cards Customer Management;Production;74279E8161FBBD28;Application System Structure Diagram-2;6E9A80595E6F670C;Create/Update Pega cases;wM08r7ZeSjXL;74279E5461FB8B25;ESB - CCMS Container;D5TQnuceSTpF;74279E5261FB885E;CCMS;No;;;;;;;;;MESSAGE QUEUE;No;No;No
P1vEm2LlTn1M;3B9050B05DBD581C;Consumer Finance;Production;3B9050D05DBD587A;Consumer Finance Diagram;D619D9965E854065;AGGA FILE matched [FILE];L5TQOedeS5aI;3B9050FC5DBD5996;Consumer Finance API (Click & Go);bjx2sYngSneF;74A575CE5DBD7724;Authentic;Yes;ztytFaXvZn0r;DataOne - MFT;xNATDWNlTLiV;Dinit File Mediation (DFM);;;;;DATA FILE;No;No;No
r(3aPL9xZjcF;903F955963EC3E6B;Cornèr Partner Integration (CPI);Production;903F956863EC47C8;Cornèr Partner Integration Diagram;B971E10E642A8E6F;CCMS.ServiceForAddNewVPAN;D5TQnuceSTpF;903F955763EC3D98;CCMS;6(H9MK4LYbFE;903F955763EC3D17;Cornèr Partner Integration (CPI);No;;;;;;;;;WS REST;No;No;No
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;1F7929B85FD21DB3;camt053 [FILE];D5TQnuceSTpF;ECEB275263C543F8;CCMS;Jat7xaYqVjy6;49774C5B63E23E37;Hypovbg Bank;Yes;ztytFaXvZn0r;DataOne - MFT;;;;;;;DATA FILE;No;No;Yes
KIO(fdsmcLqL;F98469E966C35745;iCornèr Card24 MyOnlineServices App;Production;F9846AA066C39CF1;iCornèr Card24 MyOnlineServices App Diagram;BF1E043663EE5795;CardsService->CCMS;D5TQnuceSTpF;F98469E266C351BA;CCMS;r89ADfeqZrhi;F98469E866C35673;iCornèr Cards Services;No;;;;;;;;;WS REST;No;No;No
O7zk3wjkTzLT;BBD1DE835DBA755F;Collection (PEGA);Production;BBD1DE8B5DBA75BC;Collection PEGA System Diagram;9E61BB425DB13716;Status Update;D5TQnuceSTpF;BBD1E4585DBA87F8;CCMS;gL08axYeSDkK;BBD1E3465DBA8441;Automation Operational Communication (Inspire);Yes;s2vXqg8gTHFQ;MQ Series;;;;;;;MESSAGE QUEUE;No;No;No
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;37C9944A66339085;Update Card Metadata;GK08g9ZeSjlL;486D6A4363E3430A;VISA VTS;bjx2sYngSneF;486D6A4163E341DD;Authentic;No;;;;;;;;;WS REST;No;No;No
f3)VxAw5c5rJ;7FF0A2BB66174F51;Partner Collaboration Tool (PCT);Production;7FF0A2EC66176BBB;Application System Structure Diagram;485F72CB5D5DD655;CCMS.SetFinancialEvent;D5TQnuceSTpF;7FF0A2BC66175077;CCMS;8sHDVrJ)bjTN;DFFC395666193B9E;Partner Collaboration Tool (PCT) - Financial;No;;;;;;;;;WS REST;No;No;Yes
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;33A4647E5FD7ABF5;Transaction List Enquiry [WS];bjx2sYngSneF;486D6A4163E341DD;Authentic;I7TQm0deSbRG;486D6A4163E34233;Authorization GUI;No;;;;;;;;;WS REST;No;No;No
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;2D03536F64139B49;Token Lifecycle Status Update [WS];EL088BZeSfzL;E0985A9F6407703F;Mastercard Digital Enablement Services (MDES);bjx2sYngSneF;486D6A4163E341DD;Authentic;No;;;;;;;;;WS SOAP;No;No;No
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;2D03542964139DA2;Test messages;bjx2sYngSneF;486D6A4163E341DD;Authentic;00vXsg8gTbpQ;0B5B21A16418244B;Mastercard Authorisation Simulator;No;;;;;;;;;WS TCP/IP;Yes;Yes;No
KIO(fdsmcLqL;F98469E966C35745;iCornèr Card24 MyOnlineServices App;Production;F9846AA066C39CF1;iCornèr Card24 MyOnlineServices App Diagram;918DEE496548D518;card-details->ccms;D5TQnuceSTpF;F98469E266C351BA;CCMS;TRbSRXj4b9N(;F98469E466C35373;iCornèr - Card Details;No;;;;;;;;;WS REST;Yes;Yes;Yes
f3)VxAw5c5rJ;7FF0A2BB66174F51;Partner Collaboration Tool (PCT);Production;7FF0A2EC66176BBB;Application System Structure Diagram;86269AFE641445CB;Inquiries on Business Objects;D5TQnuceSTpF;7FF0A2BC66175077;CCMS;bTFtvjbXY5MT;7FF0A2BD661750CE;Partner Collaboration Tool (PCT) - Info;No;;;;;;;;;WS REST;No;No;Yes
f3)VxAw5c5rJ;7FF0A2BB66174F51;Partner Collaboration Tool (PCT);Production;7FF0A2EC66176BBB;Application System Structure Diagram;4DF6CC156400E7D2;Get card availability;bjx2sYngSneF;7FF0A2BD661751AE;Authentic;bTFtvjbXY5MT;7FF0A2BD661750CE;Partner Collaboration Tool (PCT) - Info;No;;;;;;;;;WS REST;No;No;No
KIO(fdsmcLqL;F98469E966C35745;iCornèr Card24 MyOnlineServices App;Production;F9846AA066C39CF1;iCornèr Card24 MyOnlineServices App Diagram;9FC4FF7966A07773;ccsweb-ccms;D5TQnuceSTpF;F98469E266C351BA;CCMS;wfCY7QhhTrrW;F98469E766C35565;ESB - CCS Convenience Web Container;No;;;;;;;;;WS REST;No;No;No
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;E5D9F2195FD1437A;pain002;D5TQnuceSTpF;ECEB275263C543F8;CCMS;VmcX)ueAUzMQ;49774C1F63E23DBD;Postfinance;Yes;ztytFaXvZn0r;DataOne - MFT;;;;;;;DATA FILE;No;No;Yes
AnmnOkEsZr8B;C70CEB9863D82C8D;Holistic Pay - Payment Gateway;Production;C70CEC0263D871EF;Holistic Pay Payment Gateway Diagram;097A680062CD74C3;SCAD - Expired authorization list;92WAE9taT5dF;7DC9800764F10D08;Dynacos Accounting;bjx2sYngSneF;C70CEB8E63D82857;Authentic;Yes;H3vXug8gTPGR;UC4:global (Broadcom Automic Automation);;;;;;;DATA FILE;No;No;No
HBjNmhfvXLvE;5ED29AF061E63B95;Customer Care POCI (PEGA);Production;5ED29B0A61E653A3;Application System Structure Diagram-2;7428A08A61FB10D1;Send PIN-1;D5TQnuceSTpF;5ED29AEA61E63612;CCMS;TVYFFFKhTjHG;5ED29AEC61E637BB;ESB - Pega Int Container;No;;;;;;;;;WS REST;No;No;No
