id,hex_id,name
BCDB27906449689E,BCDB27906449689E,Progress Software Corporation
3A07823762837224,3A07823762837224,Kameleoon
2A0046985D930C24,2A0046985D930C24,EBS Dealing Resources International
2A00469B5D930DF9,2A00469B5D930DF9,Crealogix AG
13C04B996192702C,13C04B996192702C,Cleversoft GmbH
2A0046AE5D931D14,2A0046AE5D931D14,Trendrating SA
B628B64C660F52DA,B628B64C660F52DA,Scanning & Archiving CC
B3B7B4895DCE34E6,B3B7B4895DCE34E6,GILC Corporate Communication
BCDB27556449424F,BCDB27556449424F,Cogin Doo Beograd
2A00469A5D930D59,2A00469A5D930D59,J.P.Morgan Securities LLC
A16ED6B867A5618F,A16ED6B867A5618F,Suse
CE06D33E604147D9,CE06D33E604147D9,PostFinance AG
BCDB27AE6449755C,BCDB27AE6449755C,TheScreener.com SA
2A0046965D930AB1,2A0046965D930AB1,La Posta Svizzera - IT Services
2A0046995D930C82,2A0046995D930C82,Aliseo di Daminato Diego
2A0046955D9309F5,2A0046955D9309F5,CAD IT S.p.A.
2A0046995D930D0F,2A0046995D930D0F,Harman Connected Services Inc.
DC2735F761F96ABD,DC2735F761F96ABD,Audio-Video G+M
BCDB27A3644970AE,BCDB27A3644970AE,SPS Switzerland AG
BCDB275A64494787,BCDB275A64494787,Docebo SPA
61D6C80D65E94EB9,61D6C80D65E94EB9,QUADRUM SA
2A00469D5D930F55,2A00469D5D930F55,GSN Global Signature Net AG
3B53573F662F5AF6,3B53573F662F5AF6,IPQualityScore LLC
2A0046955D9309C9,2A0046955D9309C9,Allocare AG
2A0046955D930A37,2A0046955D930A37,Beta System Software S.r.l.
2A00469C5D930EF6,2A00469C5D930EF6,IAZI AG - CIFI SA
3B5350AF662F573E,3B5350AF662F573E,South River Technologies
CE06D28260414622,CE06D28260414622,Titan
CE06D2B1604146B3,CE06D2B1604146B3,Selligent GmbH
FE27528E64500E5C,FE27528E64500E5C,FI Marketing & Product Management
038303C963698AC1,038303C963698AC1,Marketing & Sales ècash
B3B7B4765DCE347C,B3B7B4765DCE347C,Marketing - Brand & Communication
ADAAB60B62CF0816,ADAAB60B62CF0816,AIVEN
BCDB277864495DB7,BCDB277864495DB7,LUTECH ICT Solutions SA
685F6AAB64362A6D,685F6AAB64362A6D,GILC B2B Services & Solutions
C0A6FEB8628D1F9C,C0A6FEB8628D1F9C,Guardsquare N.V.
2A0046975D930BA6,2A0046975D930BA6,Board International SA
FD4049EF62485CA1,FD4049EF62485CA1,Lugano
FD40505762486FBE,FD40505762486FBE,PB Frontsupport
C8BD194C661D26AF,C8BD194C661D26AF,Clanq AG
C30ED1D961F275A0,C30ED1D961F275A0,Tyco Integrated Fire & Security
E41601AC687A1728,E41601AC687A1728,Camichel Ventures GmbH
038303E063699CB1,038303E063699CB1,BS Private Banking
3B533E2E662F4F18,3B533E2E662F4F18,SIX BBS Ltd
CE06D2E760414745,CE06D2E760414745,Allianz
2A00469B5D930DE3,2A00469B5D930DE3,Thema Consulting SA
6EB27742629046BE,6EB27742629046BE,Thales dis UK ltd
7A13B41E683556B0,7A13B41E683556B0,Rsoftware LLP
BCDB27B36449776C,BCDB27B36449776C,Trivadis AG
1B2925325F56258C,1B2925325F56258C,CT Clients & Front Support
D4943622684039AA,D4943622684039AA,Digicert Ireland Ltd. (Ireland)
B20DBA4562460B0C,B20DBA4562460B0C,IT Enterprise Architecture
AE4FB48E5D941BC0,AE4FB48E5D941BC0,Mega International Srl
BCDB275764494459,BCDB275764494459,Crypton Computers Ltd.
A039F895684255C4,A039F895684255C4,exceet Card Group
B628B64B660F527B,B628B64B660F527B,Guernsey
F7CCFBF0654CE3E6,F7CCFBF0654CE3E6,UMB Communication AG
685F6AAC64362B6B,685F6AAC64362B6B,Card Production and monitoring support
97FC106D689AA314,97FC106D689AA314,Nid (Nagra ID)
4CA775DE614465D0,4CA775DE614465D0,Altova GmbH
